SKU;Producto;Fecha;Ingreso;Egreso;Stock
25300602;"Trafo 12v 1a Para cámaras (SIN modificar) Positivo en centro";2025-08-29;0,00;20,00;262
25300602;"Trafo 12v 1a Para cámaras (SIN modificar) Positivo en centro";2025-09-01;0,00;5,00;257
25300602;"Trafo 12v 1a Para cámaras (SIN modificar) Positivo en centro";2025-09-01;0,00;10,00;247
25300602;"Trafo 12v 1a Para cámaras (SIN modificar) Positivo en centro";2025-09-15;0,00;1,00;246
25300602;"Trafo 12v 1a Para cámaras (SIN modificar) Positivo en centro";2025-09-15;0,00;5,00;241
25300602;"Trafo 12v 1a Para cámaras (SIN modificar) Positivo en centro";2025-09-22;0,00;1,00;240
25300602;"Trafo 12v 1a Para cámaras (SIN modificar) Positivo en centro";2025-09-25;0,00;10,00;230
25300602;"Trafo 12v 1a Para cámaras (SIN modificar) Positivo en centro";2025-10-13;0,00;10,00;220
25300602;"Trafo 12v 1a Para cámaras (SIN modificar) Positivo en centro";2025-10-14;0,00;1,00;219
25300602;"Trafo 12v 1a Para cámaras (SIN modificar) Positivo en centro";2025-10-20;0,00;1,00;218
25300602;"Trafo 12v 1a Para cámaras (SIN modificar) Positivo en centro";2025-11-20;0,00;4,00;214
25100481;"Trafo 12v 1a - (modificado) Negativo en centro";;;;677
25100481;"Trafo 12v 1a - (modificado) Negativo en centro";2025-09-15;0,00;1,00;676
25100481;"Trafo 12v 1a - (modificado) Negativo en centro";2025-09-15;0,00;5,00;671
25100481;"Trafo 12v 1a - (modificado) Negativo en centro";2025-09-25;0,00;10,00;661
25100481;"Trafo 12v 1a - (modificado) Negativo en centro";2025-10-13;0,00;10,00;651
8944870150590;"Mouse Optico OnePlus G5059";;;;414
8944870150590;"Mouse Optico OnePlus G5059";2025-09-11;0,00;5,00;409
8944870150590;"Mouse Optico OnePlus G5059";2025-09-17;0,00;4,00;405
8944870150590;"Mouse Optico OnePlus G5059";2025-09-24;0,00;5,00;400
8944870150590;"Mouse Optico OnePlus G5059";2025-10-06;0,00;1,00;399
8944870150590;"Mouse Optico OnePlus G5059";2025-10-06;0,00;19,00;380
8944870150590;"Mouse Optico OnePlus G5059";2025-10-09;0,00;1,00;379
8944870150590;"Mouse Optico OnePlus G5059";2025-10-13;0,00;1,00;378
8944870150590;"Mouse Optico OnePlus G5059";2025-11-06;0,00;5,00;373
8944870150590;"Mouse Optico OnePlus G5059";2025-11-11;0,00;3,00;370
8944870150590;"Mouse Optico OnePlus G5059";2025-11-14;0,00;4,00;366
8944870150590;"Mouse Optico OnePlus G5059";2025-11-17;0,00;2,00;364
8944870150590;"Mouse Optico OnePlus G5059";2025-11-17;0,00;5,00;359
6942007647199;"Adaptador Tipo C a USB-A - Hoco UA36B";2025-09-12;276,00;0,00;276
6942007647199;"Adaptador Tipo C a USB-A - Hoco UA36B";2025-09-15;0,00;3,00;273
6942007647199;"Adaptador Tipo C a USB-A - Hoco UA36B";2025-09-15;0,00;2,00;271
6942007647199;"Adaptador Tipo C a USB-A - Hoco UA36B";2025-09-15;0,00;2,00;269
6942007647199;"Adaptador Tipo C a USB-A - Hoco UA36B";2025-09-16;0,00;5,00;264
6942007647199;"Adaptador Tipo C a USB-A - Hoco UA36B";2025-09-17;0,00;5,00;259
6942007647199;"Adaptador Tipo C a USB-A - Hoco UA36B";2025-09-17;0,00;10,00;249
6942007647199;"Adaptador Tipo C a USB-A - Hoco UA36B";2025-09-18;0,00;10,00;239
6942007647199;"Adaptador Tipo C a USB-A - Hoco UA36B";2025-09-18;0,00;5,00;234
6942007647199;"Adaptador Tipo C a USB-A - Hoco UA36B";2025-09-19;0,00;10,00;224
6942007647199;"Adaptador Tipo C a USB-A - Hoco UA36B";2025-09-23;0,00;4,00;220
6942007647199;"Adaptador Tipo C a USB-A - Hoco UA36B";2025-09-24;0,00;5,00;215
6942007647199;"Adaptador Tipo C a USB-A - Hoco UA36B";2025-09-25;0,00;10,00;205
6942007647199;"Adaptador Tipo C a USB-A - Hoco UA36B";2025-09-25;0,00;60,00;145
6942007647199;"Adaptador Tipo C a USB-A - Hoco UA36B";2025-10-01;0,00;1,00;144
6942007647199;"Adaptador Tipo C a USB-A - Hoco UA36B";2025-10-01;0,00;1,00;143
6942007647199;"Adaptador Tipo C a USB-A - Hoco UA36B";2025-10-01;0,00;3,00;140
6942007647199;"Adaptador Tipo C a USB-A - Hoco UA36B";2025-10-02;0,00;2,00;138
6942007647199;"Adaptador Tipo C a USB-A - Hoco UA36B";2025-10-03;0,00;11,00;127
6942007647199;"Adaptador Tipo C a USB-A - Hoco UA36B";2025-10-13;0,00;3,00;124
6942007647199;"Adaptador Tipo C a USB-A - Hoco UA36B";2025-10-14;0,00;2,00;122
6942007647199;"Adaptador Tipo C a USB-A - Hoco UA36B";2025-10-16;0,00;1,00;121
6942007647199;"Adaptador Tipo C a USB-A - Hoco UA36B";2025-10-20;0,00;20,00;101
6942007647199;"Adaptador Tipo C a USB-A - Hoco UA36B";2025-10-21;0,00;5,00;96
6942007647199;"Adaptador Tipo C a USB-A - Hoco UA36B";2025-10-21;0,00;10,00;86
6942007647199;"Adaptador Tipo C a USB-A - Hoco UA36B";2025-10-21;0,00;5,00;81
6942007647199;"Adaptador Tipo C a USB-A - Hoco UA36B";2025-10-21;0,00;-10,00;91
6942007647199;"Adaptador Tipo C a USB-A - Hoco UA36B";2025-10-21;0,00;10,00;81
6942007647199;"Adaptador Tipo C a USB-A - Hoco UA36B";2025-10-31;0,00;10,00;71
6942007647199;"Adaptador Tipo C a USB-A - Hoco UA36B";2025-11-03;0,00;11,00;60
6942007647199;"Adaptador Tipo C a USB-A - Hoco UA36B";2025-11-10;0,00;4,00;56
6942007647199;"Adaptador Tipo C a USB-A - Hoco UA36B";2025-11-12;0,00;20,00;36
6942007647199;"Adaptador Tipo C a USB-A - Hoco UA36B";2025-11-13;0,00;10,00;26
6942007647199;"Adaptador Tipo C a USB-A - Hoco UA36B";2025-11-13;0,00;3,00;23
6942007647199;"Adaptador Tipo C a USB-A - Hoco UA36B";2025-11-17;0,00;1,00;22
6942007647199;"Adaptador Tipo C a USB-A - Hoco UA36B";2025-11-19;0,00;2,00;20
6942007647199;"Adaptador Tipo C a USB-A - Hoco UA36B";2025-11-20;0,00;15,00;5
6954851241676;"Auricular con cable conector Lightning - Remax rm533i";;;;378
6954851241676;"Auricular con cable conector Lightning - Remax rm533i";2025-08-28;0,00;10,00;368
6954851241676;"Auricular con cable conector Lightning - Remax rm533i";2025-09-01;0,00;10,00;358
6954851241676;"Auricular con cable conector Lightning - Remax rm533i";2025-09-09;0,00;10,00;348
6954851241676;"Auricular con cable conector Lightning - Remax rm533i";2025-09-15;0,00;5,00;343
6954851241676;"Auricular con cable conector Lightning - Remax rm533i";2025-09-15;0,00;100,00;243
6954851241676;"Auricular con cable conector Lightning - Remax rm533i";2025-09-15;0,00;2,00;241
6954851241676;"Auricular con cable conector Lightning - Remax rm533i";2025-09-16;0,00;5,00;236
6954851241676;"Auricular con cable conector Lightning - Remax rm533i";2025-09-18;0,00;30,00;206
6954851241676;"Auricular con cable conector Lightning - Remax rm533i";2025-09-24;0,00;20,00;186
6954851241676;"Auricular con cable conector Lightning - Remax rm533i";2025-09-26;0,00;10,00;176
6954851241676;"Auricular con cable conector Lightning - Remax rm533i";2025-10-01;0,00;3,00;173
6954851241676;"Auricular con cable conector Lightning - Remax rm533i";2025-10-01;0,00;5,00;168
6954851241676;"Auricular con cable conector Lightning - Remax rm533i";2025-10-01;0,00;1,00;167
6954851241676;"Auricular con cable conector Lightning - Remax rm533i";2025-10-03;0,00;20,00;147
6954851241676;"Auricular con cable conector Lightning - Remax rm533i";2025-10-06;0,00;25,00;122
6954851241676;"Auricular con cable conector Lightning - Remax rm533i";2025-10-13;0,00;2,00;120
6954851241676;"Auricular con cable conector Lightning - Remax rm533i";2025-10-17;0,00;8,00;112
6954851241676;"Auricular con cable conector Lightning - Remax rm533i";2025-10-21;0,00;11,00;101
6954851241676;"Auricular con cable conector Lightning - Remax rm533i";2025-11-06;0,00;20,00;81
6954851241676;"Auricular con cable conector Lightning - Remax rm533i";2025-11-06;0,00;10,00;71
6954851241676;"Auricular con cable conector Lightning - Remax rm533i";2025-11-17;0,00;2,00;69
6954851241676;"Auricular con cable conector Lightning - Remax rm533i";2025-11-17;0,00;10,00;59
6954851241676;"Auricular con cable conector Lightning - Remax rm533i";2025-11-19;0,00;1,00;58
6954851241676;"Auricular con cable conector Lightning - Remax rm533i";2025-11-20;0,00;20,00;38
6954851241676;"Auricular con cable conector Lightning - Remax rm533i";2025-11-20;0,00;10,00;28
6954851241676;"Auricular con cable conector Lightning - Remax rm533i";2025-11-20;0,00;28,00;0
6954851241676;"Auricular con cable conector Lightning - Remax rm533i";2025-11-21;-1,00;-1,00;0
6941590204550;"Repuestos para mini polishing rl-068a - 8 piezas";2025-09-16;100,00;0,00;100
6941590204550;"Repuestos para mini polishing rl-068a - 8 piezas";2025-09-18;0,00;5,00;95
6941590204550;"Repuestos para mini polishing rl-068a - 8 piezas";2025-09-22;0,00;2,00;93
6941590204550;"Repuestos para mini polishing rl-068a - 8 piezas";2025-09-22;0,00;2,00;91
6941590204550;"Repuestos para mini polishing rl-068a - 8 piezas";2025-09-23;0,00;1,00;90
6941590204550;"Repuestos para mini polishing rl-068a - 8 piezas";2025-09-30;0,00;2,00;88
6941590204550;"Repuestos para mini polishing rl-068a - 8 piezas";2025-10-01;0,00;1,00;87
6941590204550;"Repuestos para mini polishing rl-068a - 8 piezas";2025-10-02;0,00;1,00;86
6941590204550;"Repuestos para mini polishing rl-068a - 8 piezas";2025-10-06;0,00;5,00;81
6941590204550;"Repuestos para mini polishing rl-068a - 8 piezas";2025-10-06;0,00;1,00;80
6941590204550;"Repuestos para mini polishing rl-068a - 8 piezas";2025-10-07;0,00;1,00;79
6941590204550;"Repuestos para mini polishing rl-068a - 8 piezas";2025-10-08;0,00;3,00;76
6941590204550;"Repuestos para mini polishing rl-068a - 8 piezas";2025-10-14;0,00;1,00;75
6941590204550;"Repuestos para mini polishing rl-068a - 8 piezas";2025-10-14;1,00;0,00;76
6941590204550;"Repuestos para mini polishing rl-068a - 8 piezas";2025-10-16;0,00;1,00;75
6941590204550;"Repuestos para mini polishing rl-068a - 8 piezas";2025-10-30;0,00;5,00;70
6941590204550;"Repuestos para mini polishing rl-068a - 8 piezas";2025-11-12;0,00;10,00;60
6941590204550;"Repuestos para mini polishing rl-068a - 8 piezas";2025-11-12;0,00;1,00;59
6941590204550;"Repuestos para mini polishing rl-068a - 8 piezas";2025-11-12;0,00;1,00;58
6941590204550;"Repuestos para mini polishing rl-068a - 8 piezas";2025-11-17;0,00;1,00;57
6941590204550;"Repuestos para mini polishing rl-068a - 8 piezas";2025-11-17;0,00;1,00;56
6941590204550;"Repuestos para mini polishing rl-068a - 8 piezas";2025-11-20;0,00;1,00;55
6941590204550;"Repuestos para mini polishing rl-068a - 8 piezas";2025-11-20;0,00;1,00;54
2021010304305;"Pack x20 CINTA ALUMINIO 15mm";;;;8
2021010304305;"Pack x20 CINTA ALUMINIO 15mm";2025-09-03;0,00;1,00;7
2021010304305;"Pack x20 CINTA ALUMINIO 15mm";2025-09-30;0,00;1,00;6
2021010304305;"Pack x20 CINTA ALUMINIO 15mm";2025-10-03;0,00;4,00;2
2021010304305;"Pack x20 CINTA ALUMINIO 15mm";2025-11-12;0,00;1,00;1
12001334;"ESPATULA para colocar films hidrogel CHICA tamaño celular SS064B";;;;152
12001334;"ESPATULA para colocar films hidrogel CHICA tamaño celular SS064B";2025-08-29;0,00;2,00;150
12001334;"ESPATULA para colocar films hidrogel CHICA tamaño celular SS064B";2025-08-29;0,00;1,00;149
12001334;"ESPATULA para colocar films hidrogel CHICA tamaño celular SS064B";2025-09-02;0,00;8,00;141
12001334;"ESPATULA para colocar films hidrogel CHICA tamaño celular SS064B";2025-09-05;0,00;1,00;140
12001334;"ESPATULA para colocar films hidrogel CHICA tamaño celular SS064B";2025-09-08;0,00;2,00;138
12001334;"ESPATULA para colocar films hidrogel CHICA tamaño celular SS064B";2025-09-10;0,00;4,00;134
12001334;"ESPATULA para colocar films hidrogel CHICA tamaño celular SS064B";2025-09-11;0,00;5,00;129
12001334;"ESPATULA para colocar films hidrogel CHICA tamaño celular SS064B";2025-09-16;0,00;1,00;128
12001334;"ESPATULA para colocar films hidrogel CHICA tamaño celular SS064B";2025-09-17;0,00;1,00;127
12001334;"ESPATULA para colocar films hidrogel CHICA tamaño celular SS064B";2025-09-22;0,00;3,00;124
12001334;"ESPATULA para colocar films hidrogel CHICA tamaño celular SS064B";2025-09-22;0,00;120,00;4
12001334;"ESPATULA para colocar films hidrogel CHICA tamaño celular SS064B";2025-10-03;0,00;4,00;0
12001826;"PASTA Nano de plata conductora";2025-09-02;100,00;0,00;100
12001826;"PASTA Nano de plata conductora";2025-09-03;0,00;3,00;97
12001826;"PASTA Nano de plata conductora";2025-09-03;0,00;5,00;92
12001826;"PASTA Nano de plata conductora";2025-09-03;0,00;10,00;82
12001826;"PASTA Nano de plata conductora";2025-09-05;0,00;1,00;81
12001826;"PASTA Nano de plata conductora";2025-09-08;0,00;10,00;71
12001826;"PASTA Nano de plata conductora";2025-09-08;0,00;5,00;66
12001826;"PASTA Nano de plata conductora";2025-09-09;0,00;2,00;64
12001826;"PASTA Nano de plata conductora";2025-09-09;0,00;1,00;63
12001826;"PASTA Nano de plata conductora";2025-09-11;0,00;3,00;60
12001826;"PASTA Nano de plata conductora";2025-09-12;0,00;1,00;59
12001826;"PASTA Nano de plata conductora";2025-09-18;0,00;1,00;58
12001826;"PASTA Nano de plata conductora";2025-09-18;0,00;1,00;57
12001826;"PASTA Nano de plata conductora";2025-09-19;0,00;4,00;53
12001826;"PASTA Nano de plata conductora";2025-09-19;0,00;3,00;50
12001826;"PASTA Nano de plata conductora";2025-09-22;0,00;1,00;49
12001826;"PASTA Nano de plata conductora";2025-09-22;0,00;2,00;47
12001826;"PASTA Nano de plata conductora";2025-09-22;0,00;2,00;45
12001826;"PASTA Nano de plata conductora";2025-09-23;0,00;2,00;43
12001826;"PASTA Nano de plata conductora";2025-09-24;0,00;1,00;42
12001826;"PASTA Nano de plata conductora";2025-09-24;0,00;1,00;41
12001826;"PASTA Nano de plata conductora";2025-10-01;0,00;3,00;38
12001826;"PASTA Nano de plata conductora";2025-10-06;0,00;10,00;28
12001826;"PASTA Nano de plata conductora";2025-10-08;0,00;5,00;23
12001826;"PASTA Nano de plata conductora";2025-10-13;0,00;1,00;22
12001826;"PASTA Nano de plata conductora";2025-10-13;0,00;1,00;21
12001826;"PASTA Nano de plata conductora";2025-10-13;0,00;3,00;18
12001826;"PASTA Nano de plata conductora";2025-10-14;0,00;1,00;17
12001826;"PASTA Nano de plata conductora";2025-10-14;1,00;0,00;18
12001826;"PASTA Nano de plata conductora";2025-10-21;0,00;5,00;13
12001826;"PASTA Nano de plata conductora";2025-10-23;0,00;1,00;12
12001826;"PASTA Nano de plata conductora";2025-10-30;0,00;1,00;11
12001826;"PASTA Nano de plata conductora";2025-10-31;0,00;2,00;9
12001826;"PASTA Nano de plata conductora";2025-11-03;0,00;2,00;7
12001826;"PASTA Nano de plata conductora";2025-11-10;0,00;1,00;6
12001826;"PASTA Nano de plata conductora";2025-11-17;0,00;1,00;5
6971806510885;"Paños limpieza wipes rl-045";;;;629
6971806510885;"Paños limpieza wipes rl-045";2025-09-03;0,00;1,00;628
6971806510885;"Paños limpieza wipes rl-045";2025-09-04;0,00;1,00;627
6971806510885;"Paños limpieza wipes rl-045";2025-09-04;0,00;1,00;626
6971806510885;"Paños limpieza wipes rl-045";2025-09-04;0,00;-1,00;627
6971806510885;"Paños limpieza wipes rl-045";2025-09-04;0,00;1,00;626
6971806510885;"Paños limpieza wipes rl-045";2025-09-05;0,00;2,00;624
6971806510885;"Paños limpieza wipes rl-045";2025-09-09;0,00;5,00;619
6971806510885;"Paños limpieza wipes rl-045";2025-09-15;0,00;9,00;610
6971806510885;"Paños limpieza wipes rl-045";2025-09-15;0,00;1,00;609
6971806510885;"Paños limpieza wipes rl-045";2025-09-17;0,00;1,00;608
6971806510885;"Paños limpieza wipes rl-045";2025-09-18;0,00;15,00;593
6971806510885;"Paños limpieza wipes rl-045";2025-09-18;0,00;1,00;592
6971806510885;"Paños limpieza wipes rl-045";2025-09-18;0,00;1,00;591
6971806510885;"Paños limpieza wipes rl-045";2025-09-22;0,00;1,00;590
6971806510885;"Paños limpieza wipes rl-045";2025-09-22;0,00;4,00;586
6971806510885;"Paños limpieza wipes rl-045";2025-09-23;0,00;3,00;583
6971806510885;"Paños limpieza wipes rl-045";2025-09-25;0,00;1,00;582
6971806510885;"Paños limpieza wipes rl-045";2025-09-25;0,00;2,00;580
6971806510885;"Paños limpieza wipes rl-045";2025-09-25;0,00;3,00;577
6971806510885;"Paños limpieza wipes rl-045";2025-09-30;0,00;2,00;575
6971806510885;"Paños limpieza wipes rl-045";2025-09-30;0,00;-2,00;577
6971806510885;"Paños limpieza wipes rl-045";2025-09-30;0,00;2,00;575
6971806510885;"Paños limpieza wipes rl-045";2025-09-30;0,00;1,00;574
6971806510885;"Paños limpieza wipes rl-045";2025-10-01;0,00;15,00;559
6971806510885;"Paños limpieza wipes rl-045";2025-10-01;0,00;1,00;558
6971806510885;"Paños limpieza wipes rl-045";2025-10-01;0,00;5,00;553
6971806510885;"Paños limpieza wipes rl-045";2025-10-05;0,00;1,00;552
6971806510885;"Paños limpieza wipes rl-045";2025-10-06;0,00;10,00;542
6971806510885;"Paños limpieza wipes rl-045";2025-10-07;0,00;2,00;540
6971806510885;"Paños limpieza wipes rl-045";2025-10-08;0,00;5,00;535
6971806510885;"Paños limpieza wipes rl-045";2025-10-13;0,00;1,00;534
6971806510885;"Paños limpieza wipes rl-045";2025-10-13;0,00;2,00;532
6971806510885;"Paños limpieza wipes rl-045";2025-10-13;0,00;5,00;527
6971806510885;"Paños limpieza wipes rl-045";2025-10-13;0,00;10,00;517
6971806510885;"Paños limpieza wipes rl-045";2025-10-14;0,00;1,00;516
6971806510885;"Paños limpieza wipes rl-045";2025-10-14;0,00;1,00;515
6971806510885;"Paños limpieza wipes rl-045";2025-10-14;3,00;0,00;518
6971806510885;"Paños limpieza wipes rl-045";2025-10-15;0,00;10,00;508
6971806510885;"Paños limpieza wipes rl-045";2025-10-20;0,00;5,00;503
6971806510885;"Paños limpieza wipes rl-045";2025-10-23;0,00;3,00;500
6971806510885;"Paños limpieza wipes rl-045";2025-10-24;0,00;1,00;499
6971806510885;"Paños limpieza wipes rl-045";2025-10-28;0,00;1,00;498
6971806510885;"Paños limpieza wipes rl-045";2025-11-06;0,00;1,00;497
6971806510885;"Paños limpieza wipes rl-045";2025-11-10;0,00;1,00;496
6971806510885;"Paños limpieza wipes rl-045";2025-11-11;0,00;9,00;487
6971806510885;"Paños limpieza wipes rl-045";2025-11-18;0,00;2,00;485
6971806510885;"Paños limpieza wipes rl-045";2025-11-20;0,00;4,00;481
6971806510885;"Paños limpieza wipes rl-045";2025-11-21;0,00;4,00;477
6941590207469;"SUNSHINE s978c mini Debubble machine";;;;3
6941590207469;"SUNSHINE s978c mini Debubble machine";2025-09-12;12,00;0,00;15
6941590207469;"SUNSHINE s978c mini Debubble machine";2025-11-17;0,00;1,00;14
6941590207469;"SUNSHINE s978c mini Debubble machine";2025-11-20;0,00;2,00;12
6941590205960;"PEN PARA TAPAS DE VIDRIO - RL066A";;;;180
6941590205960;"PEN PARA TAPAS DE VIDRIO - RL066A";2025-08-29;0,00;1,00;179
6941590205960;"PEN PARA TAPAS DE VIDRIO - RL066A";2025-09-01;0,00;4,00;175
6941590205960;"PEN PARA TAPAS DE VIDRIO - RL066A";2025-09-03;0,00;1,00;174
6941590205960;"PEN PARA TAPAS DE VIDRIO - RL066A";2025-09-03;0,00;2,00;172
6941590205960;"PEN PARA TAPAS DE VIDRIO - RL066A";2025-09-05;0,00;2,00;170
6941590205960;"PEN PARA TAPAS DE VIDRIO - RL066A";2025-09-08;0,00;2,00;168
6941590205960;"PEN PARA TAPAS DE VIDRIO - RL066A";2025-09-12;0,00;1,00;167
6941590205960;"PEN PARA TAPAS DE VIDRIO - RL066A";2025-09-22;0,00;1,00;166
6941590205960;"PEN PARA TAPAS DE VIDRIO - RL066A";2025-10-06;0,00;1,00;165
6941590205960;"PEN PARA TAPAS DE VIDRIO - RL066A";2025-10-08;0,00;1,00;164
6941590205960;"PEN PARA TAPAS DE VIDRIO - RL066A";2025-10-14;0,00;2,00;162
6941590205960;"PEN PARA TAPAS DE VIDRIO - RL066A";2025-10-14;0,00;2,00;160
6941590205960;"PEN PARA TAPAS DE VIDRIO - RL066A";2025-10-16;0,00;1,00;159
6941590205960;"PEN PARA TAPAS DE VIDRIO - RL066A";2025-10-28;0,00;1,00;158
6941590205960;"PEN PARA TAPAS DE VIDRIO - RL066A";2025-10-28;0,00;1,00;157
6941590205960;"PEN PARA TAPAS DE VIDRIO - RL066A";2025-10-28;0,00;5,00;152
6941590205960;"PEN PARA TAPAS DE VIDRIO - RL066A";2025-10-31;0,00;2,00;150
6941590205960;"PEN PARA TAPAS DE VIDRIO - RL066A";2025-11-14;0,00;1,00;149
6941590205960;"PEN PARA TAPAS DE VIDRIO - RL066A";2025-11-17;0,00;1,00;148
6941590205960;"PEN PARA TAPAS DE VIDRIO - RL066A";2025-11-17;0,00;1,00;147
6941590205960;"PEN PARA TAPAS DE VIDRIO - RL066A";2025-11-20;0,00;4,00;143
2025090201;"Reballing Platform 13/13 Pro/13 Pro Max/13 Mini";2025-09-02;2,00;0,00;2
2025090201;"Reballing Platform 13/13 Pro/13 Pro Max/13 Mini";2025-09-12;3,00;0,00;5
2025090201;"Reballing Platform 13/13 Pro/13 Pro Max/13 Mini";2025-09-17;0,00;1,00;4
2025090201;"Reballing Platform 13/13 Pro/13 Pro Max/13 Mini";2025-09-22;0,00;1,00;3
2025090201;"Reballing Platform 13/13 Pro/13 Pro Max/13 Mini";2025-09-30;0,00;1,00;2
2025090201;"Reballing Platform 13/13 Pro/13 Pro Max/13 Mini";2025-10-01;0,00;1,00;1
2025090201;"Reballing Platform 13/13 Pro/13 Pro Max/13 Mini";2025-10-14;1,00;0,00;2
2025090201;"Reballing Platform 13/13 Pro/13 Pro Max/13 Mini";2025-10-24;0,00;1,00;1
2025090201;"Reballing Platform 13/13 Pro/13 Pro Max/13 Mini";2025-10-26;10,00;0,00;11
2025090201;"Reballing Platform 13/13 Pro/13 Pro Max/13 Mini";2025-10-30;0,00;2,00;9
2025090201;"Reballing Platform 13/13 Pro/13 Pro Max/13 Mini";2025-11-11;0,00;1,00;8
2025090201;"Reballing Platform 13/13 Pro/13 Pro Max/13 Mini";2025-11-17;0,00;1,00;7
2025090201;"Reballing Platform 13/13 Pro/13 Pro Max/13 Mini";2025-11-17;0,00;1,00;6
12001333;"ESPATULA para colocar films hidrogel - 21cm SS064D";;;;731
12001333;"ESPATULA para colocar films hidrogel - 21cm SS064D";2025-08-29;0,00;2,00;729
12001333;"ESPATULA para colocar films hidrogel - 21cm SS064D";2025-09-02;0,00;10,00;719
12001333;"ESPATULA para colocar films hidrogel - 21cm SS064D";2025-09-02;0,00;4,00;715
12001333;"ESPATULA para colocar films hidrogel - 21cm SS064D";2025-09-10;0,00;3,00;712
12001333;"ESPATULA para colocar films hidrogel - 21cm SS064D";2025-09-11;0,00;5,00;707
12001333;"ESPATULA para colocar films hidrogel - 21cm SS064D";2025-10-07;0,00;1,00;706
12001333;"ESPATULA para colocar films hidrogel - 21cm SS064D";2025-10-21;0,00;1,00;705
12001333;"ESPATULA para colocar films hidrogel - 21cm SS064D";2025-10-21;0,00;1,00;704
12001333;"ESPATULA para colocar films hidrogel - 21cm SS064D";2025-10-21;0,00;10,00;694
12001333;"ESPATULA para colocar films hidrogel - 21cm SS064D";2025-10-28;0,00;5,00;689
12001333;"ESPATULA para colocar films hidrogel - 21cm SS064D";2025-10-29;0,00;1,00;688
12001333;"ESPATULA para colocar films hidrogel - 21cm SS064D";2025-11-03;0,00;3,00;685
12001333;"ESPATULA para colocar films hidrogel - 21cm SS064D";2025-11-10;0,00;2,00;683
12001333;"ESPATULA para colocar films hidrogel - 21cm SS064D";2025-11-17;0,00;1,00;682
12001333;"ESPATULA para colocar films hidrogel - 21cm SS064D";2025-11-19;0,00;2,00;680
12001333;"ESPATULA para colocar films hidrogel - 21cm SS064D";2025-11-20;0,00;2,00;678
2022122416732;"Repuesto lcd Quicko t12-952";2025-11-04;5,00;0,00;5
2022122416732;"Repuesto lcd Quicko t12-952";2025-11-10;0,00;1,00;4
2022122416732;"Repuesto lcd Quicko t12-952";2025-11-14;1,00;0,00;5
2022122416732;"Repuesto lcd Quicko t12-952";2025-11-20;0,00;1,00;4
6941590206523;"TAPETE TERMICO PARA MICRO B3 - RL004i";;;;38
6941590206523;"TAPETE TERMICO PARA MICRO B3 - RL004i";2025-09-18;0,00;1,00;37
6941590206523;"TAPETE TERMICO PARA MICRO B3 - RL004i";2025-10-05;0,00;1,00;36
6941590206523;"TAPETE TERMICO PARA MICRO B3 - RL004i";2025-10-05;0,00;1,00;35
6941590206523;"TAPETE TERMICO PARA MICRO B3 - RL004i";2025-10-13;0,00;2,00;33
6941590206523;"TAPETE TERMICO PARA MICRO B3 - RL004i";2025-10-14;0,00;1,00;32
6941590206523;"TAPETE TERMICO PARA MICRO B3 - RL004i";2025-10-14;2,00;0,00;34
6941590206523;"TAPETE TERMICO PARA MICRO B3 - RL004i";2025-10-20;0,00;1,00;33
6941590206523;"TAPETE TERMICO PARA MICRO B3 - RL004i";2025-11-03;0,00;1,00;32
2024121638190;"RELIFE STENCIL PARA IC PANTALLA IPHONE 6s - 16 pro max";;;;385
2024121638190;"RELIFE STENCIL PARA IC PANTALLA IPHONE 6s - 16 pro max";2025-08-29;0,00;1,00;384
2024121638190;"RELIFE STENCIL PARA IC PANTALLA IPHONE 6s - 16 pro max";2025-09-01;0,00;3,00;381
2024121638190;"RELIFE STENCIL PARA IC PANTALLA IPHONE 6s - 16 pro max";2025-09-01;0,00;10,00;371
2024121638190;"RELIFE STENCIL PARA IC PANTALLA IPHONE 6s - 16 pro max";2025-09-01;0,00;1,00;370
2024121638190;"RELIFE STENCIL PARA IC PANTALLA IPHONE 6s - 16 pro max";2025-09-02;0,00;1,00;369
2024121638190;"RELIFE STENCIL PARA IC PANTALLA IPHONE 6s - 16 pro max";2025-09-03;0,00;1,00;368
2024121638190;"RELIFE STENCIL PARA IC PANTALLA IPHONE 6s - 16 pro max";2025-09-04;0,00;2,00;366
2024121638190;"RELIFE STENCIL PARA IC PANTALLA IPHONE 6s - 16 pro max";2025-09-04;0,00;1,00;365
2024121638190;"RELIFE STENCIL PARA IC PANTALLA IPHONE 6s - 16 pro max";2025-09-04;0,00;-1,00;366
2024121638190;"RELIFE STENCIL PARA IC PANTALLA IPHONE 6s - 16 pro max";2025-09-04;0,00;1,00;365
2024121638190;"RELIFE STENCIL PARA IC PANTALLA IPHONE 6s - 16 pro max";2025-09-05;0,00;1,00;364
2024121638190;"RELIFE STENCIL PARA IC PANTALLA IPHONE 6s - 16 pro max";2025-09-08;0,00;1,00;363
2024121638190;"RELIFE STENCIL PARA IC PANTALLA IPHONE 6s - 16 pro max";2025-09-09;0,00;3,00;360
2024121638190;"RELIFE STENCIL PARA IC PANTALLA IPHONE 6s - 16 pro max";2025-09-09;0,00;2,00;358
2024121638190;"RELIFE STENCIL PARA IC PANTALLA IPHONE 6s - 16 pro max";2025-09-11;0,00;1,00;357
2024121638190;"RELIFE STENCIL PARA IC PANTALLA IPHONE 6s - 16 pro max";2025-09-11;0,00;1,00;356
